latitude,longitude,name,elevation
-34.34754,118.105385,Mount Trio,856.0
-34.383823,118.049,Toolbrunup Peak,1052.0
-34.374615,118.2561,Bluff Knoll,1099.0
-34.38497,118.24935,Coyanarup Peak,1015.5
-34.357677,118.33237,Ellen Peak,1034.0
-34.35663,118.29106,Isongerup Peak,1008.0
-34.32308,118.346085,Moir Hill,498.0
-33.55017,117.78004,Mongining Hill,345.0
-34.378124,118.06873,Mount Hassell,847.0
-34.39385,117.94651,Mount Magog,856.0
-34.4055,117.95197,Talyuberlup Peak,783.0
-34.35934,118.31893,Bakers Knob,932.0
-34.358303,118.313225,Third Arrow,936.0
-34.35768,118.309204,Second Arrow,891.0
-34.35669,118.3069,First Arrow,894.0
-34.353947,118.29271,Isongerup North Peak,974.0
-34.361797,118.28885,Isongerup South Peak,962.0
-34.36635,118.28336,Moongoongoonderup Hill,746.0
-34.375847,118.26507,Bluff Knoll East Peak,1009.0
-34.35826,118.3231,Pyungoorup Peak,1053.5
