latitude,longitude,name,elevation
-26.287104,-68.55753,Cerro Tridente,5416.0
-26.492935,-68.58733,Sierra Nevada de Lagunas Bravas,6127.0
-25.543789,-68.5373,Loma La Falda,4936.0
-26.342115,-68.636246,Cerro Entre Aguas,5003.0
-26.368572,-68.61101,Cerro El Manchado,5048.0
-26.046837,-68.7552,Cerro del Salar Grande,5258.0
-26.427425,-68.63618,Cerro Plomiza,5368.0
-25.76063,-68.67984,Cerro de la Isla,5125.0
-26.479103,-68.59074,Cumbre Norte,6013.0
-26.450224,-68.73897,Cerro Piedra Parada,5920.0
-25.743578,-68.91872,Cerro Aguilar,4370.0
-25.555975,-69.32611,Cerro Incaguasi,3375.0
-25.581083,-69.1598,Cerro Puntiagudo,4104.0
-25.572893,-69.13855,Cerro Crestón,4147.0
-25.64872,-69.16041,Cerro Don Alejo,4070.0
-25.643465,-69.09685,Cerro Danko,4477.0
-25.662731,-69.23581,Cerro Agua de la Piedra,3889.0
-25.679611,-69.23657,Cerro Negrita,3662.0
-25.672503,-69.206276,Cerro del Viento,3730.0
-25.657248,-69.36541,Cerro Solitario,3313.0
-25.666868,-69.375854,Morro del Juncal,3181.0
-25.572649,-69.2371,Cerro Bayos,3895.0
-25.572275,-69.24807,Cerro Cenizas,3859.0
-25.733015,-69.25316,Cerro Chacreado,3523.0
-25.735413,-69.29301,Cerro Plomizo,3315.0
-25.702978,-69.32319,Cerro Nevado,3315.0
-25.722788,-69.407646,Cerro Nueva Juncal,3210.0
-25.701727,-69.41121,Cerro Juncal,3322.0
-25.79973,-69.421776,Cerro León,2890.0
-25.783888,-69.10773,Cerro Bolsón,4868.0
