latitude,longitude,name,elevation
-15.49202,145.2632,Mount Cook,431.0
-15.1475,145.12694,Mount Baird,61.0
-14.909722,145.045,Mount Cookabar,428.0
-15.176111,144.6725,Mount Jack,171.0
-15.379723,145.19888,Mount Unbelievable,326.0
-14.631811,144.83444,Brown Peak,178.0
-15.380555,145.06833,Connors Knob,220.0
-15.083889,145.05,Mount Beardmore,234.0
-14.833333,145.0,Mount Dardardle,225.0
-15.408333,145.24083,Mount Milman,363.0
-15.319445,145.08278,Mount Piebald,417.0
-15.369166,145.275,Rocky Mountain,333.0
-15.317223,145.14139,Table Top Mountain,330.0
-14.84378,144.96808,Bald Hill,188.0
-15.39234,145.2521,Barnett Hill,288.0
-15.01826,145.28906,Casuarina Hill,74.0
-15.2763,145.30453,Green Hill,121.0
-15.22594,145.243,Grey Hill,110.0
-15.33066,145.23088,Inner Hill,325.0
-15.26453,145.11456,Miller Hill,285.0
-15.30811,145.25719,Quoin Hill,239.0
-14.80231,145.0095,Round Hill,176.0
-15.29096,145.21947,Rounded Hill,252.0
-14.666477,145.46387,Cooks Look,355.0
