latitude,longitude,name,elevation
-4.0308037,-80.35219,Cerro Oreros,1053.0
-4.034902,-80.10853,Cerro Curiachi,1070.0
-3.756338,-80.06709,Cerro El Bunque,714.0
-4.4308667,-79.53949,Cerro Guachingue,2624.0
-4.1604667,-80.102905,Cerro Higuerón,1038.0
-4.0848227,-80.14861,Cerro Milagros,1282.0
-4.1054873,-80.365364,Cerro Negro,1075.0
-4.189518,-80.045616,Cerro Pico de Gallina,1327.0
-3.7352822,-80.015785,Cerro Pan de Azúcar,757.0
-4.1069045,-80.038216,Cerro Pircas,2080.0
-4.130452,-80.22869,Cerro Grande,791.0
-4.202872,-79.988106,Cerro Shugsho,1486.0
-4.401455,-79.61307,Cerro Yumbuna,1806.0
-4.0562706,-80.23312,Cerro Turinuma,610.0
-4.128857,-80.19313,Cerro Verde,823.0
-4.28453,-80.17947,Yegua Baya,360.0
-4.0458145,-80.3791,Cerro Grande,1069.0
-4.048811,-80.363045,El Gaucho,1037.0
-4.0510373,-80.40193,Cerro Obleas,987.0
-4.059085,-80.4112,Cerro Pulao,960.0
-4.3179436,-79.89707,Cerro Chuqui,2122.0
-4.3237634,-79.91767,Cerro de la Mina,1456.0
-4.274042,-79.98697,Jujal,1778.0
-3.7215357,-79.656624,Cerro La Chuva,1305.0
-4.3085256,-79.54659,Cerro Ahuaca,2470.0
-3.8116944,-79.64623,Cordillera de Ramos,1115.0
-4.034627,-79.872986,Huachaurco,3100.0
-3.5002465,-79.63082,Cerro Chilola,3565.0
-3.8143277,-79.960945,Cerro El Corral,1058.0
-3.7114673,-79.95377,Cerro el Oso,1293.0
-4.433512,-79.59192,Cerro Yamaca,1570.0
-4.3601775,-79.56386,Cerro Chinchapaca,2549.0
-4.4322386,-79.57412,La Loma,1664.0
-4.1878934,-79.91249,Cerro Laipuna,1484.0
-4.1474886,-79.89722,Tunas Urco,1468.0
-4.082682,-79.93966,Motilon,2660.0
-3.7525785,-79.88091,Cerro Del Tarro,1131.0
