latitude,longitude,name,elevation
-47.591835,-72.31102,Monte San Lorenzo o Cochrane,3706.0
-47.800415,-72.49144,Cerro Tres Hermanos Sur,1960.0
-47.959217,-72.4674,Cerro Codorniz,1499.0
-48.042175,-72.42806,Cerro Cono,1890.0
-48.072067,-72.383934,Cerro Rasgado,1840.0
-47.8948,-72.263405,Cerro Heros,2084.0
-47.924057,-72.14978,Cerro Mié,2254.0
-48.353973,-72.31024,Cerro Mayer,1220.0
-47.69434,-71.87038,Cerro Belgrano,2305.0
-47.848145,-72.092,Cerro Gorra del Vasco,1161.0
-48.490356,-72.27752,Cerro Hatcher,1895.0
-47.512302,-72.29105,Cerro Las Chivas,1804.0
-47.864697,-71.752914,Cerro Negro,1428.0
-48.31593,-71.72113,Cerro Pan de Azúcar,776.0
-47.50695,-72.2289,Cerro Pico Agudo,1876.0
-48.334568,-72.089966,Cerro Punta de Las Vacas,1510.0
-47.735138,-72.22541,Cerro Volcán,2260.0
-48.19074,-72.11964,Monte Tetris,2215.0
-48.24633,-72.11125,Pico de Las Vacas,2050.0
-47.779095,-72.13382,Cerro León,1470.0
-47.819553,-72.300514,Cerro Árido,2245.0
-47.866608,-72.359886,Cerro Áspero,2094.0
-47.980614,-72.28077,Cerro Codorniz,1767.0
-47.9809,-72.131966,Cerro Guanaco,1925.0
