latitude,longitude,name,elevation
49.79917,-117.746574,Gregorio Peak,2536.0
49.865765,-117.7175,Urd Peak,2677.0
50.254116,-118.269745,Layer Mountain,2401.0
50.260292,-118.26874,Boulder Mountain,2415.0
50.27003,-118.27632,Lakeview Mountain,2323.0
50.212276,-118.22819,Sun Peak Mountain,2378.0
50.222202,-118.250305,Mount Severide,2571.0
49.529037,-117.78546,Mount Wilton,2296.0
49.538094,-118.40664,Mount McKinley,1425.0
49.595623,-118.336464,Tenderloin Mountain,1621.0
49.562477,-118.37087,Mount Franklin,1441.0
49.786358,-117.62731,Gladsheim Peak,2830.0
50.172466,-117.899994,Upper Saddle Mountain,2325.0
50.186028,-117.55577,Mount Ferrie,2337.0
49.983418,-117.712326,Tillicum Mountain,2183.0
49.7662,-117.64727,Gimli Peak,2774.0
49.76277,-117.62969,Wolfs Ears,2687.0
49.589706,-117.690414,Perry's Peak,1882.0
49.715843,-118.225624,Mount O'Leary,1868.0
49.539555,-117.84575,Airy Mountain,2547.0
49.54111,-117.94886,Mount Stanley,2365.0
49.65286,-118.00554,Sangrida Peak,2469.0
49.80535,-117.93081,Hilda Peak,2619.0
49.77191,-117.95467,Mount Shardelow,2390.0
49.69623,-117.997185,Mista Peak,2432.0
50.109856,-117.59185,Rugged Peak,2453.0
49.8237,-117.80709,Woden Peak,2713.0
49.805344,-117.80609,Mount McKean,2544.0
49.787537,-117.71271,Drinnan Peak,2559.0
49.83854,-117.74326,Mount Bor,2756.0
49.99549,-117.585365,Mount Niord,2678.0
50.10596,-117.57899,Big Sister Mountain,2465.0
49.824608,-117.73427,Lucifer Peak,2726.0
49.827827,-117.72708,Trident Peak,2645.0
49.83169,-117.72084,Mount Mephistopheles,2671.0
49.828106,-117.71431,Devils Dome,2659.0
49.832363,-117.69443,Chariot Peak,2668.0
49.832447,-117.67883,Banshee Peak,2666.0
49.83403,-117.67535,Mount Diablo,2652.0
49.834286,-117.66967,Satan Peak,2608.0
49.833183,-117.65731,Devils Spire,2603.0
49.83291,-117.65016,Devils Couch,2668.0
49.775726,-117.689514,Mount Prestley,2689.0
49.77759,-117.66546,Midgard Peak,2749.0
49.783684,-117.65703,Asgard Peak,2774.0
49.902523,-117.59534,Hela Peak,2664.0
49.883934,-117.68269,Demers Peak,2645.0
49.766376,-117.60974,Mount Dag,2507.0
50.195255,-118.229004,Pinnacle Peak,2562.0
50.15514,-117.895035,Saddle Mountain,2300.0
49.972713,-117.70249,Golden Hope Peak,2266.0
49.971718,-117.68628,Grey Wolf Mountain,2304.0
49.992275,-117.67662,Hailstorm Peak,2249.0
49.957714,-117.51277,Mount Denver,2722.0
49.954002,-117.579765,Mount Meers,2694.0
49.964672,-117.51489,English Peak,2673.0
49.868298,-117.751976,Mount Dorval,2548.0
49.770287,-117.82283,Mount Harlow,2532.0
49.797005,-117.882706,Mount Lequereux,2519.0
49.832638,-117.94515,Mount McBride,2511.0
49.815945,-117.94573,Mount Prough,2464.0
49.873516,-117.956154,Naumulten Mountain,2461.0
49.84784,-117.94037,Mount Rollins,2450.0
49.681194,-117.76685,Mount Heimdal,2337.0
49.554993,-117.88716,Mount Spiers,2509.0
49.706608,-117.82838,Mount Freya,2515.0
49.732533,-117.819336,Mount Ludlow,2459.0
49.71011,-117.69666,Mount Rinda,2471.0
49.675465,-117.82394,Mount Flynn,2354.0
50.08074,-117.87235,Scalping Knife Mountain,2170.0
50.186,-117.74495,Box Mountain,1784.0
50.179028,-117.70818,Allshouse Peak,1877.0
50.045773,-117.56992,Mount Vingolf,2577.0
50.180824,-117.6326,Summit Peak,2263.0
50.065784,-117.70692,Silver Mountain,2379.0
50.024296,-117.98489,Mount Ingersoll,2211.0
50.053608,-117.730125,Blue Grouse Mountain,2013.0
50.26286,-117.72237,Mount Jordan,1848.0
50.323013,-117.709015,Mount Islip,2059.0
50.38879,-117.79859,Mount St. Leon,2194.0
50.357063,-117.546974,Mount Hohenleitner,2294.0
50.31544,-117.78041,Kuskanax Mountain,2135.0
50.40047,-117.84171,Mount Sanderson,2105.0
50.458588,-117.66572,Mount Steenhoff,2333.0
50.385082,-117.6509,Mount Shelling,2312.0
50.337666,-117.826485,Mount Abriel,1784.0
50.414967,-117.624214,Mount Herridge,2249.0
50.35783,-117.6902,Mount Leary,2306.0
50.357246,-117.57687,Mount Benton,2260.0
50.480232,-118.2586,Mount Fosthall,2683.0
