latitude,longitude,name,elevation
-25.7081,-68.47892,Cerro Aguas Blancas,5760.0
-26.440733,-68.36186,Cerro Manantiales,5659.0
-25.981447,-68.32434,Cerro Plegado,4643.0
-25.632133,-68.24049,Alto Quebrada Honda,5421.0
-25.552687,-67.91713,Antofalla Norte,6330.0
-25.574911,-67.90725,Antofalla Sur,6390.0
-26.288334,-68.20433,Cerro Aguas Dulces,5642.0
-26.210396,-68.31707,Cerro Vallecito,6168.0
-25.51147,-67.8128,Cerro Conito Antofalla,5503.0
-25.556608,-68.07368,Cerro Lila,5819.0
-26.397697,-68.26205,Cerro Bayo,5595.0
-25.628357,-68.00784,Cerro Cajeros,5168.0
-26.40208,-67.80632,Cerro El Borito,4891.0
-26.398125,-67.774185,Cerro Incahuasi,4878.0
-26.239895,-67.83602,Morro Ratones,4115.0
-25.56677,-67.75329,Cerro Bayo,5107.0
-25.53576,-67.70747,Cerro Onas,4719.0
-25.938597,-68.066826,Cerro Alto de Los Colorados,4135.0
-26.124775,-67.657295,Cerro Situque,4466.0
-26.146124,-67.72971,Cerro Oire,4762.0
-26.307833,-67.600464,Cerro Morado,4053.0
-25.936338,-68.066925,Cerro Alto de Los Colorados,4135.0
-25.773851,-67.57043,Cerro Calalaste,5564.0
-25.67893,-67.894905,de la Aguada,5795.0
-26.32397,-67.793526,Sierra de las Minas,5053.0
