latitude,longitude,name,elevation
53.92614,-9.373169,Croaghmoyle,430.0
54.013226,-9.368364,Nephin,806.0
53.98522,-9.487775,Birreencorragh,698.0
53.96777,-9.487405,Birreencorragh South Top,564.0
54.194195,-8.760235,Knockalongy,544.0
54.16671,-8.804639,Annatoran,512.0
53.98453,-9.453302,Knockaffertagh,517.0
54.12533,-8.8342495,Cloonacool,440.0
54.085724,-8.961914,Knockasliggaun,417.0
53.53568,-9.433285,Binn Shleibhe,417.818
54.10514,-8.9324,Largan Hill,413.0
54.27116,-9.4788685,Maumakeogh,379.0
53.580784,-9.455989,Glenbeg East,372.0
54.15322,-8.835867,Sruffaungarve Top,400.0
53.965958,-9.265074,Farbreiga,395.0
54.026512,-9.415924,Tristia,322.0
54.258762,-8.574495,Knocknarea,327.0
54.143364,-8.878552,Meenamaddo,330.0
54.255333,-9.355593,Aghaleague,291.3
53.938244,-8.725547,Mullaghanoe,287.9
53.83775,-9.068632,Slieve Carn,262.0
54.119877,-8.679006,Knocknashee,330.0
53.97054,-9.08879,Carranarah,251.1
54.08049,-8.694258,Muckelty Hill,217.0
53.948368,-9.116702,Burren Hill,70.0
54.199272,-8.749663,Knockalongy North-East Top,541.0
54.18914,-8.773399,Knockalongy South-West Top,521.0
54.194218,-8.599083,Doomore,272.0
54.18457,-8.583926,Tullaghan Hill,130.0
53.712963,-9.400767,Bohaun,393.0
54.191803,-8.690149,Cloonagh,349.0
53.938583,-9.329846,Burren,396.0
54.054867,-8.606629,Tymon's Hill,96.0
